,User_ID,Gender,Age,MBTI,Q_number,Answer
18314,474,1,30,ENTP,15,"그렇다. 저는 그렇습니다. 예전에는 많이 소심해서 고민도 많이 하고 그랬는데, 결국 후회만 남았기 때문입니다. 그때 그냥 주변 사람들 눈 신경 안 쓰고 하면 어땠을까? 싶은 생각도 많이 해서 바꾸자고 노력을 많이 했습니다. 노력한 결과, 하고 싶은 머리를 하고 옷을 입게 됐습니다."
17334,457,0,40,INFP,55,아니다. 무거운 분위기 속에서 상대방의 분위기에 압도 당하는 기분을 잘 느끼지 못합니다. 내가 주체가 되어야 한다는 생각이 강해서 인 것 같습니다.
7396,155,1,20,ESTJ,5,"그렇다. 큰 발표나 시험 등 압박감이 심한 환경에서 평정심을 유지해야 하고자 하는 바를 이룰 수 있다고 생각하기에 평정심을 유지하는 편입니다. 최근에는 학회 세미나에서 발표를 하는 상황이 있었는데, 평정심을 유지하고자 발표 연습을 하여 무사히 끝냈습니다."
593,13,1,40,ESTJ,18,아니다. 남의 성공보다는 나를 위한 것에 더 집중하는 편이고 더 만족하는 편입니다. 내가 만족스러워야 남을 도울 마음도 생기기 때문입니다.
4719,99,0,30,INTJ,16,아니다. 굳이 필요한 것이 아니라면 피곤하게 단체 활동에 참여하기보단 혼자 조용히 쉬는 편입니다.
5828,122,1,40,ISFP,21,그렇다. 일단 사람들이 많은 곳은 정신이 없고 머리가 아파요. 관심을 가지는 게 부담스러워서요.
10753,225,1,20,ESFJ,2,중립. 다양한 관심사는 아니지만 관심 가는 분야가 생긴다면 유튜브로 먼저 탐구하는 편입니다. 요즘은 기타 학원에 가기로 계획을 세워놓아서 기타 학원 등록 전에 유튜브로 기타 코드 잡는 법을 보고 있어요.
4798,100,0,20,ESFP,47,"그렇다. 감정에 휘둘리는 편입니다. 이유는 내가 그렇게 생각했다고 느끼면, 주변이 뭐라고 말을 해도 제 생각대로 진행하는 것 같기 때문입니다."
10638,222,1,30,ESFP,31,중립. 일상에 지치면 혼자만의 시간을 반드시 가지려고 하지만 거의 하루를 버티지 못하고 다른 사람과의 시간을 보내기 위해 밖으로 나가는 편입니다.
4795,100,0,20,ESFP,44,아니다. 저는 계획 자체를 세우지 않는 편입니다. 이러한 생각 자체를 하는 게 시간 낭비라고 생각하기 때문입니다.
11238,235,0,30,INTP,7,"중립. 저는 관심사 밖이면 금세 흥미를 잃어버립니다. 일을 할 때도 흥미 위주로 여러 가지 일을 시작하고 마감일이나 종료일이 다가오면 한 번에 처리하는 타입이라 시작은 여러 가지, 마무리는 한 개씩 완료입니다. 그래서 다른 계획은 전혀 세우지 않지만 디데이만큼은 달력에 표시해 두는 편입니다. 학창 시절 방학 숙제가 그러했고 사회생활을 할 때는 관공서 일처리나 회사 보고서 등등이 그랬습니다."
8659,181,1,40,INFJ,20,아니다. 예전에는 걱정이 많았었는데 자신을 힘들게 한다는 것을 알고 나서 걱정을 없애는 구체적인 방안을 찾는 편입니다.
163,4,1,40,INFJ,20,그렇다. 자주 걱정하는 편입니다. 저는 중요한 일이 잘못되거나 그르칠까 봐 걱정을 많이 하고 계속해서 고민하는 편입니다.
671,14,0,30,ESTJ,48,그렇다. 상대방이 상사 or 연장자라고 판단되면 그들에게도 자존심이 있기 때문에 원만한 사회생활을 위해 체면을 세워준다.
14314,397,1,30,INTP,35,그렇다. 충분한 고민 끝에 내린 결정이므로 의구심을 가지지 않는 편입니다. 자신을 믿기 때문입니다.
18531,477,1,40,ESFJ,52,아니다. 원론적인 이야기가 나오는 토론과 마찬가지로 철학적인 질문과 이에 관한 고민들은 내 삶에서 중요한 결정을 내리거나 방향을 설정하는 데에 중요한 기준점으로 작용할 수 있다고 생각함.
16058,435,1,20,ESFJ,39,그렇다. 네 평일 때만 업무 보러 가는 회사 출근 좋아합니다. 친구들 보러 가니까요.
14834,411,1,30,ENTP,15,중립/모르겠다. 저는 다른 사람에게 보이는 면을 조금 걱정하는 편입니다. 다른 사람들 의식을 가끔 하는 게 느껴집니다.
5543,116,1,30,ENFP,24,그렇다. 집안일을 다 끝내고 휴식을 취하는 것이 좋아요. 해야 할 일이 남았는데 휴식을 취한다면 마음이 편치 않으니까요.
7996,167,0,30,ISTP,29,그렇다. 최근에도 그렇습니다. 이유는 완벽주의 성향 때문입니다. 최대한 실수 없이 끝내기 위해 기한까지 점검을 여러 번 하는 편입니다.
10904,228,0,30,ISTJ,9,"그렇다. 매일 하루를 시작할 때 무엇을 해야 할지 리스트를 정합니다. 컴퓨터로 플래너를 짜곤 하며, 휴대폰을 가지고 다니면서 할 일을 수시로 추가 변경하고 삭제합니다."
7761,162,1,30,ENFJ,34,아니다. 저는 처음 내렸던 결정을 쉽사리 바꾸거나 그에 따른 결과를 후회하지 않는 편입니다.
4837,101,1,30,ISFP,38,아니다. 저는 공감 능력이 뛰어난 사람이라고 생각합니다. 사람이 그럴 수도 있다고 생각을 하는 편입니다.
6549,137,0,40,INTJ,22,중립. 저는 예술을 즐기는 편이지만 작가로서의 예술적 성향은 부족하다고 생각해요. 예술 작품을 보고 있으면 의도하지 않아도 그 가치가 보이지만 예술 작품을 만드는 것에는 어려움을 느끼니까요.
4481,94,1,30,ISTJ,18,아니다. 저는 남을 서포트하는 일은 큰 만족을 느끼지 못합니다. 남에게 보조를 맞춰 일하기에 제 배려가 부족할 것 같습니다.
3716,78,1,40,INFP,21,"그렇다. 앞장서는 자리는 잘해도 당연하고 못하면 욕먹는 자리라서 가능한 속 시끄러운 자리는 피하고 싶다. 독재에는 찍소리를 못하고, 평화롭게 자리를 열어두면 사람들이 만만하게 보고 막 휘젓는 거 같아 앞장서는 자리는 부담스럽다."
10841,226,1,40,ISFJ,42,"아니다. 나와 의견이 다르다고 해서 그걸 이해하려고 많은 시간을 할애하진 않고, 그냥 그 다른 의견을 받아들이고 이해합니다."
6141,128,1,30,ENTP,46,그렇다. 인간의 존재와 삶의 이유는 저에게 너무 어려운 주제입니다. 그래서 깊이 생각하지 않는 편입니다.
9960,208,0,40,INFJ,25,아니다. 저는 다른 사람의 논쟁을 바라보는 일이 즐겁지는 않은 것 같습니다. 이 물음에 대해서는 특별히 생각해 본 적이 없습니다.
1549,33,0,40,ISFP,14,그렇다. 일정을 계획하여 진행하기보다는 즉흥적으로 진행하는 경우가 많습니다. 가끔 퇴근 후 계획하지 않았던 드라이브를 하면서 바다를 보러 가는 경우가 있었습니다.
14824,411,1,30,ENTP,5,그렇다. 저는 압박감이 심해지면 평정심을 유지하는 게 어려워요. 압박감이 심해지면 예민해지는 편이라는 소리를 주변에서 들은 적이 있어요.
767,16,0,40,ENTP,48,아니다. 잘못을 했을 때는 체면보다는 같은 잘못을 반복하지 않게 알려주는 게 더 좋은 방법이라고 생각해요.
5694,119,1,30,INFP,31,그렇다. 혼자서 보내는 시간을 좋아하고 즐기는 사람이었으나 코로나가 길어지고 고립 생활이 길어지면서 외로움을 부쩍 느낀다.
9704,203,0,30,INFJ,9,중립. 계획 세우는 일을 좋아하지만 다이어리나 어디에 기록하기보다는 머릿속에서 계획한 것을 실현하는 걸 선호합니다.
18640,479,1,40,INFP,41,아니다. 저는 전혀 피하고 싶지 않습니다. 효율적으로 봤을 때 통화를 하는 게 더 빠를 때가 더 많기 때문입니다.
4517,95,1,40,INTJ,6,그렇다. 새로운 사람과 어울리는 게 좀 어색하고 알고 있는 사람과 대화가 훨씬 편해요. 왜냐하면 아는 사람과는 공유할 수 있는 대화 거리가 많아서 너무 노력하지 않아도 되니까요.
12415,336,0,30,INFJ,56,아니다. 저는 흔히 사람들이 융통성이라 부르는 것이 많은 편입니다. 지나친 격식을 굉장히 싫어하며 효율성을 중요하게 생각하기 때문에 절차에 크게 신경 쓰지 않습니다.
17883,467,1,30,ENTP,4,그렇다. 저는 여러 대비책을 세우는 편입니다. 이유는 최대한 불안한 감정을 덜 느끼고 싶기 때문이다.
16868,449,0,40,ISFJ,9,아니다. 보통 계획을 잘 세우지 않는 편이고 그렇기 때문에 기록도 꼭 필요한 부분이 아니라면 잘 하지 않는 편입니다. 일정을 기록하여 잊지 않으려고는 노력해 보고 있습니다.
3292,69,0,40,ENTJ,29,아니다. 결과에 상관없이 계획이라는 것은 일상생활의 나태함을 없애 주는 도구 중 하나라고 생각한다.
9014,188,0,30,INTJ,39,그렇다. 저는 하루를 계획해서 일을 진행하는 걸 보통 선호합니다. 아침에 출근해서 다이어리에 오늘 할 일을 계획해서 적은 뒤 일을 시작합니다.
1403,30,1,30,ENFP,12,"아니요. 저는 예술 작품의 다양한 해석에 대해 토론하는 일에 관심이 많습니다. 영화나 책을 읽고 나면 저와 다른 생각, 해석은 무엇인지 꼭 검색을 해봅니다. 저와 다른 생각을 하고 있는 사람들을 보면 아 이런 생각도 할 수 있구나라고 상대방을 이해하는 행동을 좋아합니다."
1382,29,1,30,ENTP,39,"아니다. 구체적으로 계획을 세우는 일은 하지 않는 편입니다. 매일 할 일을 목록화하긴 하지만 이를 지킬 수도, 지키지 않을 수도 있습니다. 시시각각 다양한 상황이 벌어지기 때문이죠. 그때마다 그 순간에 우선순위를 세워 중요한 것부터 해내는 편입니다."
10344,216,0,30,ISFJ,25,그렇다. 저는 다른 사람이 논쟁을 하고 있다면 그 논쟁을 보고 있으면 즐겁습니다.
1638,35,1,30,ENTP,7,아니다. 저는 하나의 프로젝트를 완료하기 전 다른 것도 같이 시작하는 편입니다. 이유는 진득하게 하나를 끝내지 못하는 성격으로 금방 지루함을 느끼는 것 같습니다.
14089,389,0,40,INFP,50,그렇다. 저는 타인의 시선을 많이 신경 씁니다. 이유는 자신이 타인에게 항상 좋은 사람이고 싶고 나에게 실망하지 않도록 노력하기 때문에 항상 걱정하곤 합니다.
8803,184,0,30,ENFJ,20,"중립. 굉장히 낙천적인 성격이라 작은 일은 크게 걱정하지 않는 편입니다. 다만, 중요한 일의 성패는 종종 걱정이 됩니다. 제가 그 일의 성공 여부를 결정할 수가 없으니까요."
6407,134,1,20,ENTJ,24,"그렇다. 저는 휴식을 취하기 전에 집안일을 먼저 끝내기를 원합니다. 일을 다 끝내놓고 휴식을 취하는 것이 마음이 편하기 때문입니다. 가끔 몸이 너무 피곤할 때는 쉬는 것을 택할 수도 있겠지만, 대부분의 상황에서는 마음이 편한 게 더 중요하다고 생각하기 때문에 일을 다 끝내고 휴식을 취하는 것을 선호합니다. 또한, 일을 다 끝내고 휴식을 취했을 때 휴식이 더 달콤하기도 하고, 더 제대로 쉴 수 있다고 생각하기 때문입니다."
9077,190,1,40,ESTP,6,그렇다. 저는 지인과 더 잘 지내요. 이유는 다가오는 사람에게 친절하지만 먼저 다가가는 건 성격 적으로 조금 어색함이 많아요. 그래서 알고 지낸 사람들과 더 대화하는 편입니다.
5448,114,1,40,ENTJ,25,중립. 저는 논쟁을 하는 것이 즐겁다고 생각을 하지 않습니다. 이유는 논쟁이 필요하다고 생각은 합니다. 그렇다고 즐거운 논쟁은 아니라는 이야기입니다.
12172,330,0,30,ENFP,53,아니다. 조용한 곳을 선호한다. 유명한 카페라도 사람이 붐비면 그 주변에 있는 한적한 카페로 장소를 옮기기도 한다.
5078,106,1,30,ENTJ,39,"그렇다. 저는 매일 할 일을 계획하는 일을 좋아합니다. 그 이유는 시간을 아껴 쓸 수 있고, 오늘 무엇을 했는지 파악하기 쉽기 때문에 그렇습니다. 개인적인 일이나 업무를 처리할 때에도 계획을 세워서 하는 편입니다. "
13569,379,1,30,ESTP,10,아니다. 저는 본인의 능력이나 지식을 의심하지 않습니다. 누구나 실수를 할 수 있기 때문입니다.
3850,81,0,30,INTP,11,아니다. 일단 저의 경우 상대방에게 다가가는 것부터가 어렵고 대화는 더욱더 어렵습니다. 상대방의 관심사는 무엇인지 어떤 것을 좋아하는지 아무것도 모르기 때문에 무슨 말을 해야 할지 알 수가 없어 접근하기가 어렵습니다.
6489,136,1,40,ESFP,10,아니다. 작은 실수로 자신의 능력이나 지식을 의심하지 않습니다. 이유는 사람은 누구나 실수를 할 수 있기 때문입니다.
10149,212,1,30,ESFJ,22,그렇다. 저는 예술에 대해 감각이 없다 보니 거의 지식도 없고 관심도 없어 예술적 성향은 없다고 보고 있습니다. 지금껏 그림을 그린다거나 노래를 부른다거나 옷을 차려입는 패션 감각 쪽에서 나 기타 등등 칭찬을 받아 본적도 없고 오히려 위축되는 편입니다.
13834,384,0,30,INTJ,35,중립/모르겠다. 저는 중립이라고 생각합니다. 이유는 한번 내린 결정을 잘 바꾸지는 않으나 오히려 제대로 결정을 한 건지 불안과 걱정을 많이 하기 때문입니다.
7156,150,0,30,INTP,5,"그렇다. 저는 보통 평정심을 유지하는 편입니다. 최근 면접 보는 상황이 있었는데, 크게 동요하지 않고 잘 본 기억이 납니다. 아마도 여러 대비책을 세워놓기 때문이라 생각합니다."
17224,456,1,30,ESTJ,5,그렇다. 저는 압박감이 심한 환경에서도 차분하게 저의 할 일을 하고 해결해나가는 편입니다. 최근 경험으로는 회사 내에서 회계 감사가 불시에 왔었는데 당황했지만 티를 내지 않고 차분하게 감사를 잘 받고 마무리했던 경험이 있습니다.
6611,138,0,40,ISFP,36,아니다. 일주일의 피로를 풀기 위해서는 혼자만의 시간을 갖는 편입니다. 파티와 행사는 피로가 더 쌓이기 때문입니다.
5179,108,1,30,INTJ,44,그렇다. 빠른 복구와 역전극을 꿈꾸며 늘 방법을 찾고 조언을 얻는다. 사실 안 돌아가면 어쩔 것인가 싶다. 해야지.
12334,334,1,30,ENFP,35,그렇다. 이미 내릴 결정에 대해서 다시 생각한다고 해도 굳이 변화되는 건 없기 때문에 한 번 결정한 일은 다시 생각하지 않습니다.
18166,471,0,30,ESTP,47,아니다. 감정에 휘둘리는 일보다는 스스로 근거를 찾는 일이 잦다 보니 감정을 분석하기도 하는 거 보면 조절하는 것 같다.
2494,52,0,40,ISFJ,47,"중립. 저는 감정을 잘 조절한다고 생각했지만, 많이 휘둘리는 편이기도 합니다. 사안에 따라 다른 것 같습니다. 아무 일 없다는 듯이 일하는 경우도 있지만, 그 후회 때문에 아무것도 못하는 경우도 있거든요."
845,18,1,30,ENTJ,30,그렇다. 저는 사후 세계에 대해 꽤 큰 흥미를 가지고 있습니다. 인간이 알지 못하는 의문의 영역에 대한 호기심이 항상 있어왔습니다. 사후 세계뿐만 아니라 먼 우주와 외계인의 존재 같은 비슷한 맥락의 분야에도 관심이 큰 편입니다.
8737,183,1,30,ISFJ,2,"중립. 저는 다양한 관심사를 탐구하기보다는 몇 가지 관심사가 있으면 거기에 집중하는 편이라 상당 부분을 관심사를 탐구하거나 할애하는데 쓰지는 않습니다. 일전에는 홈가드닝에 관심이 많았었는데 요즘에는 모바일 게임과 재테크, 임신 출산에 대한 관심이 많습니다."
11920,309,0,40,INFJ,41,아니다. 저는 전화 통화를 해야 빠르게 전달이 가능해서 통화를 주로 합니다.
11875,305,0,40,ENTJ,56,"중립/모르겠다. 저는 일 중요도에 따라 약간씩 다른 것 같습니다. 이유는 중요도가 높지 않은 일은 중간단계를 생략해도 문제가 없다 판단되면 건너뛰지만, 중요한 일의 경우 가능하면 절차대로 진행하여 완수해야 추후 문제가 없기 때문입니다."
12419,336,0,30,INFJ,60,중립/모르겠다. 일이 원하는 대로 진행될 것이라는 자신감은 조금 있는 편이지만 많지는 않습니다. 즉흥적으로 많은 걸 처리하다 보니 그 부분에 대한 자신감이 조금 떨어져 있기 때문입니다.
7970,167,0,30,ISTP,3,중립. 저는 영화나 드라마에서 감정이입이 될 수 있는 비슷한 경험이나 상황을 보면 울고 싶어질 때가 있습니다. 이런 상황에서 주로 울컥하고 눈시울이 붉어집니다.
7342,153,0,30,INFP,47,그렇다. 채찍처럼 휘둘리는 편입니다. 이유는 제가 이성적으로 판단하고 감정을 효과적으로 절제하는 행위에 대해 지금도 매우 미숙하기 때문입니다. 태생적으로 타고난 불안함과 주변 사람들의 평가처럼 저는 포커페이스를 유지하기가 제일 어렵기 때문에 외적으로나 내적으로나 외압을 받게 되면 쉽게 드러나고 또 사적인 감정에 많이 끌려다니는 편입니다.
13897,386,1,30,ISTP,38,아니다. 저는 다른 사람이 처한 상황을 들어 봤을 때 그럴 수도 있겠지 하며 그 사람의 감정을 이해할 때가 더 많습니다.
7139,149,1,30,ESTJ,36,중립. 저는 중립입니다. 이유는 즐거운 파티와 행사를 즐기는 주가 있고 없을 때도 있기 때문에 상황을 보고 판단합니다.
2964,62,1,40,ESTP,37,그렇다. 미술작품과 예술작품은 작가의 의도가 있지만 관람객이 어떻게 해석하느냐에 특별한 규제가 없고 보이는 데로 해석을 한다고 누군가 나무라지 않기 때문이다.
15757,429,1,30,ENFJ,38,그렇다. 저는 감정을 이해하는 게 조금 어렵기는 합니다. 감정에 복받쳐 오른 사람들 보면 이해가 잘되지 않습니다.
15482,425,0,30,ESFP,3,"그렇다. 감성적인 성격이다. 우는 모습을 보면 '어째서 우는 걸까' 상상하게 되고, 슬픈 생각에 잠기게 된다."
5773,121,0,30,INTJ,14,중립. 보통의 일과는 계획을 하여 진행하는 편이지만 여행 중 일정은 계획보다는 즉흥적으로 하는 편입니다.
2530,53,0,30,ISTJ,35,그렇다. 어떤 일에 대해 결정을 하기 전에 많이 고심하고 결정을 하기 때문에 믿고 내린 결정에 대해 다시 생각하지 않는 편이에요.
11142,233,1,40,ENFP,7,아니다. 저는 이것저것 일을 벌이는 걸 좋아해요. 집안일도 순서대로 하지 못하고 제 기분 내키는 대로 오늘 제일 심한 곳을 청소하다가 나름의 기준으로 쉬었다가 또 진행을 하거든요. 다 처리하긴 하지만 마지막에는 약간 흐지부지되는 경향이 집안일뿐만 아니라 다른 일을 할 때도 비슷하게 나오는 것 같아요.
18719,480,0,30,ISTP,60,그렇다. 일을 할 때는 항상 진행될 때 이외의 상황을 생각하여 대처할 준비를 한다
14722,409,1,40,INFJ,23,중립/모르겠다. 중립인 것 같습니다. 소속되어 있는 집단의 성향이나 주변 환경 등에 따라 다를 것 같습니다.
8432,176,1,40,INFJ,33,아니다. 나보다는 많이 부유한 친구의 사고방식이나 소비 형태가 머리로는 공감하고 이해한다고 하지만 막상 마음으로는 쉽게 공감하거나 이해하지 못하는 편인 것 같습니다.
4917,103,1,30,ISTP,22,"아니다. 독창적이라는 이야기를 많이 들어왔고, 손재주도 좋아서 예술적 성향이 꽤 잠재 돼 있을 것 같은 느낌이 듭니다."
5902,123,0,20,INTJ,47,아니다. 저는 감정에 휘둘리기 보다 조절하는 편입니다. 이유는 감정에 휘둘리면 오히려 상황이 악화된다고 생각하기 때문이고 주변인들도 저를 보고 화를 잘 참는다고 하기 때문입니다.
8289,173,1,40,ESFJ,34,그렇다. 우유부단한 면이 있는 편이라 결정 마지막까지 고민하다가 막판에 마음 가는 대로 결정한다.
17388,458,1,20,ESTJ,49,"그렇다. 저는 업무를 진행할 때 즉흥적으로 에너지를 몰아서 처리하는 편입니다. 이유는 일이라는 것이 계획에 따라서 일관성 있게 처리하고 싶어도 변수는 수없이 많이 존재하기 마련입니다. 특히 회사처럼 함께 진행하는 업무들은 더더욱 그런 문제가 발생하기 때문에, 그때그때 상황에 맞추어서 즉흥적으로 에너지를 쏟아부어서 일을 처리해야 하는 경우들이 많이 발생할 수밖에 없습니다."
5657,118,0,20,INTP,42,그렇다. 비효율적이더라도 지금 이 문제를 이해하지 못한다면 결국 또다시 다른 상황에서 같은 문제에 부딪힐 위험이 있기에 장기적으로 이득이라고 생각한다. 실제로 이해하려는 노력을 들인 결과 다음 상황에서도 같은 방식으로 이해하기 쉬워졌다.
16133,436,0,20,ISFP,54,그렇다. 저는 그렇다입니다. 이유는 오랜 직장 생활과 자영업을 해 오면서 여러 사람들을 상대하다 보니 그 사람들의 기분도 맞춰야 하고 눈치를 보고 빠른 응대를 할 수 있기 때문입니다.
5908,124,1,20,ENTP,5,중립. 최근 80명이 넘는 강의 수강생들 앞에서 자기소개를 했습니다. 평소 발표 공포증이 있지만 평정심을 잃지 않고 실수에도 잘 대처하였습니다.
7375,154,0,40,ENFJ,32,아니다. 저는 이론 중심의 토론을 좋아합니다. 기초를 알아야 심화과정을 이해하기 쉽기 때문입니다.
6722,141,1,20,ESTP,3,아니다. 다른 사람이 울 때 저 사람은 우는 이유가 있겠지 싶은 생각이 들어서 딱히 감정이입이 가지는 않아요.
18060,470,0,40,ISFJ,1,"중립/모르겠다. 주기적으로 그러하는지는 모르겠습니다. 하지만 새로운 친구를 만들고 싶어 하고, 기회가 왔을 때 마음이 맞는다면 친구가 되기를 소망합니다."
12691,345,0,30,ENFJ,32,아니다. 저는 배우는 것을 좋아해서 이론 중심의 토론이 지루하긴 해도 관심이 있습니다.
8267,173,1,40,ESFJ,12,아니다. 예술작품의 다양한 해석에 대해 토론하는 일에는 별로 관심이 없습니다. 토론을 하다 보면 불필요한 신경전이나 말다툼을 하기도 하는데 저는 그런 상황을 좋아하지 않습니다.
7696,161,0,40,ENFJ,17,아니다. 감성적이기 보다 스트레스를 풀어버릴 수 있는 책과 영화가 좋다. 범죄 도시 2의 마동석을 보고 스트레스가 풀렸다.
8328,174,1,30,ENFJ,25,아니다. 저는 별로 관심이 없습니다. 이유는 논쟁이 일어나면 싸움밖에 안돼서 듣기도 싫습니다.
18657,479,1,40,INFP,58,중립/모르겠다. 저는 중립입니다. 저가해보고 더 잘할 수 있는 사람이 있다면 효율적으로 봐도 기회를 주는 게 맞는다고 생각합니다. 그렇지만 해보지도 않고 바로 포기하는 편은 아닙니다.
12269,333,1,30,INFJ,30,중립/모르겠다. 저는 사후 세계가 궁금하긴 하지만 길게 토론할 정도의 큰 관심은 없습니다.
11425,239,0,20,ESFP,2,아니다. 자유 시간 중 상당 부분을 유튜브 시청 혹은 게임을 하는데 할애한다. 탐구보다는 게임과 유튜브를 즐긴다.
1826,39,0,40,ENTJ,3,중립. 영화나 드라마를 보면 슬픈 장면이나 공감이 가는 장면을 보면 울음이 나요. 특히 같은 사항이나 같은 경험을 공유가 될 경우가 많아요. 슬프거나 서러운 느낌이 많이 들어요.
12333,334,1,30,ENFP,34,그렇다. 결정을 내리는 일을 마지막까지 미루는 편입니다. 신중히 생각한 후 결정을 내리는 것을 좋아합니다.
560,12,1,30,ESFP,33,그렇다. 저는 공감 능력이 좋다고 생각하고 어느 상황에서나 공감을 잘 할 수 있어요. 저와 배경이 아예 다른 연예인들의 슬픈 이야기를 듣고도 공감하며 눈물을 흘릴 때가 많아요.
4107,86,0,30,ENFP,28,아니다. 사람마다 각자의 스타일이 있고 저는 그것을 존중해야 한다고 생각하기 때문에 비효율적이라는 것 자체가 크게 의미가 없다고 생각해요.
5435,114,1,40,ENTJ,12,그렇다. 저는 예술 작품에 대해 조금은 어렵다고 생각합니다. 이유는 예술가들의 생각을 이해하기가 어려워요. 특히 토론은 더 어려운 것 같습니다.
4437,93,0,30,ISFJ,22,중립. 전공이 디자인과인데 주위 사람들에게 나라는 사람에 대해 평가를 받을 때 예술적 성향에 대한 평가가 각기 달랐기에 중립이라고 말씀드릴 수 있을 것 같습니다.
10386,217,0,20,ENFP,19,"그렇다. 군대에 있을 때는 미디를 배워서 취미를 직접 비트를 찍고 싶었어요.  클라이밍을 배워서 대회까지 나갈 정도로 열심히 했던 경험도 있고 스키와 보드를 좋아해 겨울마다 스키장에 가는데, 일본 해외여행이 가능해지면 친구들과 홋카이도 스키 여행을 떠날 계획이에요."
4406,92,0,20,ISTP,39,중립. 좋아하는 건 아니지만 그날 그날 할 일을 그날 아침에 계획해 보기는 해요.
18303,474,1,30,ENTP,4,"중립/모르겠다. 저는 중립입니다. 이유는 세세하게 여러 대비책을 세우지는 않고, 그냥 커다랗게 이게 안 되면 이것도 있고 이것도 있으니 일단 해 보자는 생각으로 대비책을 세웁니다."
9921,207,1,30,ISTJ,34,그렇다. 어떠한 물건을 구입해야 되는 상황이 올 때 인터넷으로 정말 많이 검색을 해서 리스트를 만들어놓고 마지막까지 고민하다가 결정을 내리는 편이다. 이유는 섣부른 결정으로 후회하기 싫기 때문.
17791,465,0,30,INTP,32,그렇다. 원론적인 이야기를 두루뭉술하다고 생각합니다. 구체적인 해결책이 아닌 뜬구름 잡는 이야기가 많다고 생각해요.
15102,416,0,40,ISFP,43,그렇다. 저는 주로 먼저 연락해서 약속을 잡습니다. 이유는 내가 원하는 일정으로 우선 제시할 수 있기 때문입니다.
2817,59,1,40,INFJ,34,중립. 결정을 내리는 일은 쉽지 않은 편이다. 어떤 것은 쉽게 빠른 결정을 내리는 반면 어떤 일은 미루고 미루는 경향이 있어서 늘 어렵다.
16730,446,1,30,ESTP,51,그렇다. 저는 그런 직업을 원합니다. 이유는 당연히 혼자서 하는 게 압박감이나 눈치를 볼 필요도 없고 자유가 있기 때문입니다.
5783,121,0,30,INTJ,24,그렇다. 어떤 일이든 주변 정리를 한 후 하는 것이 좋아 해당 질문에도 그렇게 생각합니다. 눈에 할 일이 보이면 편하게 쉬는 것이 불편하기 때문입니다.
16169,437,1,20,ESFP,30,그렇다. 저는 사후 세계에 관한 질문이 흥미롭다고 생각합니다. 그 이유는 제가 모르는 세계이고 직접 가보지 않으면 알 수 없기 때문에 모르는 세계에 대해 생각해 보고 상상해 보는 것이 흥미롭습니다.
9719,203,0,30,INFJ,24,아니다. 먼저 쉰다. 피곤할 때 일을 한다는 것은 나의 피로를 더 누적시키는 일이다.
10703,223,1,30,INTP,48,중립. 악의적이라면 아니겠지만 실수한 것을 굳이 탓하지 않고 좋게 넘어가려는 편입니다. 누구나 실수를 할 수 있기 때문입니다.
18183,472,0,30,ESTP,4,"그렇다. 저는 그 일이 잘 된다면 좋지만, 그렇지 못할 때가 꼭 생기기 때문에 최소한 다음 계획이나 방안을 최소 한 가지 이상 계획합니다. 그렇게 해야만 마음이 편하기 때문입니다."
4895,102,1,40,ESFP,48,중립. 상대와 상황에 따라 달라지는 것 같아요. 상대방 체면을 살려줄 필요가 있는 상황이라면 그렇게 할 수도 있고요.
17311,457,0,40,INFP,32,"그렇다. 이론 중심의 토론은 결과가 정해져 있는 것 같아서 지루합니다. 서로의 생각에서 여러 가지 방법을 찾아낼 수 있는 창의적인 결과가 좋은 것 같습니다. 학교에서 새로운 환경에 대한 회의를 했는데, 평범한 교실보다 창의적인 아이디어를 내서 새롭게 바뀔 교실을 생각하니 재미있었습니다."
148,4,1,40,INFJ,5,그렇다. 제가 하는 일이 굉장히 노동 강도가 세서 사람들이 일을 하다가 자기도 모르게 욕을 하곤 하는데 저는 음악 감상을 하며 즐거운 상상을 하면서 평정심을 잘 유지하는 편입니다.
16675,445,0,20,ESTJ,56,"아니다. 일을 하다 보면 익숙해져서 모든 절차를 거치면서 일하지 않고, 생략할 건 생략하면서 융통성 있게 진행하는 편입니다. 문서 작업들은 여유가 있을 때 미리 해두거나, 일 진행하는데 불필요한 회의 등은 생략하기도 합니다."
8558,179,1,40,INTP,15,그렇다. 어차피 사람들의 평가는 주관적이고 내가 아무리 잘한다고 해도 나를 싫어하는 사람의 마음을 바꾸는 건 쉽지 않고 굳이 나를 싫어하는 사람에게까지 관심을 쏟을 필요는 없다고 생각합니다. 저도 같이 싫어하면 되는 거니까요 물론 제가 마음에 드는 사람이 절 비난하는 건 마음이 아픈 일이지만 제가 싫어하는 사람이 나를 지적해도 그래서 어쩌라고란 생각이 들기 때문에 굳이 걱정하진 않습니다.
15469,424,0,20,ISTJ,50,그렇다. 나 자신을 높게 평가되면 그만큼 기대치도 높아질 텐데 기대가 높으면 실망도 큰 법이라 걱정이 되긴 합니다.
